block,tier,kind,filename,path
DOCS,4,prose,pipe-script-output.md,website/docs/guides/pipe-script-output.md
DOCS,4,prose,python-library.md,website/docs/guides/python-library.md
DOCS,4,prose,run-hermes-with-nous-portal.md,website/docs/guides/run-hermes-with-nous-portal.md
DOCS,4,prose,run-nemotron-3-ultra-free.md,website/docs/guides/run-nemotron-3-ultra-free.md
DOCS,4,prose,secure-hermes-on-a-work-machine.md,website/docs/guides/secure-hermes-on-a-work-machine.md
DOCS,4,prose,team-telegram-assistant.md,website/docs/guides/team-telegram-assistant.md
DOCS,4,prose,tips.md,website/docs/guides/tips.md
DOCS,4,prose,troubleshooting-agent-quality.md,website/docs/guides/troubleshooting-agent-quality.md
DOCS,4,prose,use-mcp-with-hermes.md,website/docs/guides/use-mcp-with-hermes.md
DOCS,4,prose,use-soul-with-hermes.md,website/docs/guides/use-soul-with-hermes.md
DOCS,4,prose,use-voice-mode-with-hermes.md,website/docs/guides/use-voice-mode-with-hermes.md
DOCS,4,prose,webhook-github-pr-review.md,website/docs/guides/webhook-github-pr-review.md
DOCS,4,prose,work-with-skills.md,website/docs/guides/work-with-skills.md
DOCS,4,prose,xai-grok-oauth.md,website/docs/guides/xai-grok-oauth.md
DOCS,4,prose,index.mdx,website/docs/index.mdx
DOCS,4,prose,buzz.md,website/docs/integrations/buzz.md
DOCS,4,prose,index.md,website/docs/integrations/index.md
DOCS,4,prose,nous-portal.md,website/docs/integrations/nous-portal.md
DOCS,4,prose,providers.md,website/docs/integrations/providers.md
DOCS,4,config,_category_.json,website/docs/reference/_category_.json
DOCS,4,prose,automation-blueprints-catalog.mdx,website/docs/reference/automation-blueprints-catalog.mdx
DOCS,4,prose,cli-commands.md,website/docs/reference/cli-commands.md
DOCS,4,prose,cli-symbols.md,website/docs/reference/cli-symbols.md
DOCS,4,prose,environment-variables.md,website/docs/reference/environment-variables.md
DOCS,4,prose,faq.md,website/docs/reference/faq.md
DOCS,4,prose,mcp-config-reference.md,website/docs/reference/mcp-config-reference.md
DOCS,4,prose,model-catalog.md,website/docs/reference/model-catalog.md
DOCS,4,prose,optional-skills-catalog.md,website/docs/reference/optional-skills-catalog.md
DOCS,4,prose,profile-commands.md,website/docs/reference/profile-commands.md
DOCS,4,prose,skills-catalog.md,website/docs/reference/skills-catalog.md
DOCS,4,prose,slash-commands.md,website/docs/reference/slash-commands.md
DOCS,4,prose,tools-reference.md,website/docs/reference/tools-reference.md
DOCS,4,prose,toolsets-reference.md,website/docs/reference/toolsets-reference.md
DOCS,4,config,_category_.json,website/docs/user-guide/_category_.json
DOCS,4,prose,bot-mode.md,website/docs/user-guide/bot-mode.md
DOCS,4,prose,checkpoints-and-rollback.md,website/docs/user-guide/checkpoints-and-rollback.md
DOCS,4,prose,cli.md,website/docs/user-guide/cli.md
DOCS,4,prose,configuration.md,website/docs/user-guide/configuration.md
DOCS,4,prose,configuring-models.md,website/docs/user-guide/configuring-models.md
DOCS,4,prose,desktop.md,website/docs/user-guide/desktop.md
DOCS,4,prose,docker.md,website/docs/user-guide/docker.md
DOCS,4,prose,index.md,website/docs/user-guide/egress/index.md
DOCS,4,prose,iron-proxy.md,website/docs/user-guide/egress/iron-proxy.md
DOCS,4,config,_category_.json,website/docs/user-guide/features/_category_.json
DOCS,4,prose,acp.md,website/docs/user-guide/features/acp.md
DOCS,4,prose,api-server.md,website/docs/user-guide/features/api-server.md
DOCS,4,prose,batch-processing.md,website/docs/user-guide/features/batch-processing.md
DOCS,4,prose,browser.md,website/docs/user-guide/features/browser.md
DOCS,4,prose,built-in-plugins.md,website/docs/user-guide/features/built-in-plugins.md
DOCS,4,prose,code-execution.md,website/docs/user-guide/features/code-execution.md
DOCS,4,prose,codex-app-server-runtime.md,website/docs/user-guide/features/codex-app-server-runtime.md
DOCS,4,prose,computer-use.md,website/docs/user-guide/features/computer-use.md
DOCS,4,prose,context-files.md,website/docs/user-guide/features/context-files.md
DOCS,4,prose,context-references.md,website/docs/user-guide/features/context-references.md
DOCS,4,prose,credential-pools.md,website/docs/user-guide/features/credential-pools.md
DOCS,4,prose,cron.md,website/docs/user-guide/features/cron.md
DOCS,4,prose,curator.md,website/docs/user-guide/features/curator.md
DOCS,4,prose,delegation.md,website/docs/user-guide/features/delegation.md
DOCS,4,prose,deliverable-mode.md,website/docs/user-guide/features/deliverable-mode.md
DOCS,4,prose,document-extraction.md,website/docs/user-guide/features/document-extraction.md
DOCS,4,prose,extending-the-dashboard.md,website/docs/user-guide/features/extending-the-dashboard.md
DOCS,4,prose,fallback-providers.md,website/docs/user-guide/features/fallback-providers.md
DOCS,4,prose,goals.md,website/docs/user-guide/features/goals.md
DOCS,4,prose,heartbeat.md,website/docs/user-guide/features/heartbeat.md
DOCS,4,prose,honcho.md,website/docs/user-guide/features/honcho.md
DOCS,4,prose,hooks.md,website/docs/user-guide/features/hooks.md
DOCS,4,prose,image-generation.md,website/docs/user-guide/features/image-generation.md
DOCS,4,prose,kanban-tutorial.md,website/docs/user-guide/features/kanban-tutorial.md
DOCS,4,prose,kanban-worker-lanes.md,website/docs/user-guide/features/kanban-worker-lanes.md
DOCS,4,prose,kanban.md,website/docs/user-guide/features/kanban.md
DOCS,4,prose,loops.md,website/docs/user-guide/features/loops.md
DOCS,4,prose,lsp.md,website/docs/user-guide/features/lsp.md
DOCS,4,prose,mcp.md,website/docs/user-guide/features/mcp.md
DOCS,4,prose,memory-providers.md,website/docs/user-guide/features/memory-providers.md
DOCS,4,prose,memory.md,website/docs/user-guide/features/memory.md
DOCS,4,prose,mixture-of-agents.md,website/docs/user-guide/features/mixture-of-agents.md
DOCS,4,prose,overview.md,website/docs/user-guide/features/overview.md
DOCS,4,prose,personality.md,website/docs/user-guide/features/personality.md
DOCS,4,prose,pets.md,website/docs/user-guide/features/pets.md
DOCS,4,prose,plugins.md,website/docs/user-guide/features/plugins.md
DOCS,4,prose,provider-routing.md,website/docs/user-guide/features/provider-routing.md
DOCS,4,prose,skills.md,website/docs/user-guide/features/skills.md
DOCS,4,prose,skins.md,website/docs/user-guide/features/skins.md
DOCS,4,prose,spotify.md,website/docs/user-guide/features/spotify.md
DOCS,4,prose,subscription-proxy.md,website/docs/user-guide/features/subscription-proxy.md
DOCS,4,prose,tool-gateway.md,website/docs/user-guide/features/tool-gateway.md
DOCS,4,prose,tool-search.md,website/docs/user-guide/features/tool-search.md
DOCS,4,prose,tools.md,website/docs/user-guide/features/tools.md
DOCS,4,prose,tts.md,website/docs/user-guide/features/tts.md
DOCS,4,prose,vision.md,website/docs/user-guide/features/vision.md
DOCS,4,prose,voice-mode.md,website/docs/user-guide/features/voice-mode.md
DOCS,4,prose,wake-word.md,website/docs/user-guide/features/wake-word.md
DOCS,4,prose,web-dashboard.md,website/docs/user-guide/features/web-dashboard.md
DOCS,4,prose,web-search.md,website/docs/user-guide/features/web-search.md
DOCS,4,prose,x-search.md,website/docs/user-guide/features/x-search.md
DOCS,4,prose,git-worktrees.md,website/docs/user-guide/git-worktrees.md
DOCS,4,prose,import-from-other-agents.md,website/docs/user-guide/import-from-other-agents.md
DOCS,4,prose,local-models.md,website/docs/user-guide/local-models.md
DOCS,4,prose,managed-scope.md,website/docs/user-guide/managed-scope.md
DOCS,4,config,_category_.json,website/docs/user-guide/messaging/_category_.json
DOCS,4,prose,a2a.md,website/docs/user-guide/messaging/a2a.md
DOCS,4,prose,bluebubbles.md,website/docs/user-guide/messaging/bluebubbles.md
DOCS,4,prose,buzz.md,website/docs/user-guide/messaging/buzz.md
DOCS,4,prose,dingtalk.md,website/docs/user-guide/messaging/dingtalk.md
DOCS,4,prose,discord.md,website/docs/user-guide/messaging/discord.md
DOCS,4,prose,email.md,website/docs/user-guide/messaging/email.md
DOCS,4,prose,feishu.md,website/docs/user-guide/messaging/feishu.md
DOCS,4,prose,google_chat.md,website/docs/user-guide/messaging/google_chat.md
DOCS,4,prose,homeassistant.md,website/docs/user-guide/messaging/homeassistant.md
DOCS,4,prose,index.md,website/docs/user-guide/messaging/index.md
DOCS,4,prose,irc.md,website/docs/user-guide/messaging/irc.md
DOCS,4,prose,line.md,website/docs/user-guide/messaging/line.md
DOCS,4,prose,matrix.md,website/docs/user-guide/messaging/matrix.md
DOCS,4,prose,mattermost.md,website/docs/user-guide/messaging/mattermost.md
DOCS,4,prose,msgraph-webhook.md,website/docs/user-guide/messaging/msgraph-webhook.md
DOCS,4,prose,ntfy.md,website/docs/user-guide/messaging/ntfy.md
DOCS,4,prose,open-webui.md,website/docs/user-guide/messaging/open-webui.md
DOCS,4,prose,photon.md,website/docs/user-guide/messaging/photon.md
DOCS,4,prose,qqbot.md,website/docs/user-guide/messaging/qqbot.md
DOCS,4,prose,raft.md,website/docs/user-guide/messaging/raft.md
DOCS,4,prose,relay.md,website/docs/user-guide/messaging/relay.md
DOCS,4,prose,signal.md,website/docs/user-guide/messaging/signal.md
DOCS,4,prose,simplex.md,website/docs/user-guide/messaging/simplex.md
DOCS,4,prose,slack.md,website/docs/user-guide/messaging/slack.md
DOCS,4,prose,sms.md,website/docs/user-guide/messaging/sms.md
DOCS,4,prose,teams-meetings.md,website/docs/user-guide/messaging/teams-meetings.md
DOCS,4,prose,teams.md,website/docs/user-guide/messaging/teams.md
DOCS,4,prose,telegram.md,website/docs/user-guide/messaging/telegram.md
DOCS,4,prose,webhooks.md,website/docs/user-guide/messaging/webhooks.md
DOCS,4,prose,wecom-callback.md,website/docs/user-guide/messaging/wecom-callback.md
DOCS,4,prose,wecom.md,website/docs/user-guide/messaging/wecom.md
DOCS,4,prose,weixin.md,website/docs/user-guide/messaging/weixin.md
DOCS,4,prose,whatsapp-cloud.md,website/docs/user-guide/messaging/whatsapp-cloud.md
DOCS,4,prose,whatsapp.md,website/docs/user-guide/messaging/whatsapp.md
DOCS,4,prose,yuanbao.md,website/docs/user-guide/messaging/yuanbao.md
DOCS,4,prose,multi-connection-desktop.md,website/docs/user-guide/multi-connection-desktop.md
DOCS,4,prose,multi-profile-gateways.md,website/docs/user-guide/multi-profile-gateways.md
DOCS,4,prose,profile-distributions.md,website/docs/user-guide/profile-distributions.md
DOCS,4,prose,profiles.md,website/docs/user-guide/profiles.md
DOCS,4,prose,bitwarden.md,website/docs/user-guide/secrets/bitwarden.md
DOCS,4,prose,command.md,website/docs/user-guide/secrets/command.md
DOCS,4,prose,index.md,website/docs/user-guide/secrets/index.md
DOCS,4,prose,onepassword.md,website/docs/user-guide/secrets/onepassword.md
DOCS,4,prose,security.md,website/docs/user-guide/security.md
DOCS,4,prose,sessions.md,website/docs/user-guide/sessions.md
DOCS,4,prose,apple-apple-notes.md,website/docs/user-guide/skills/bundled/apple/apple-apple-notes.md
DOCS,4,prose,apple-apple-reminders.md,website/docs/user-guide/skills/bundled/apple/apple-apple-reminders.md
DOCS,4,prose,apple-findmy.md,website/docs/user-guide/skills/bundled/apple/apple-findmy.md
DOCS,4,prose,apple-imessage.md,website/docs/user-guide/skills/bundled/apple/apple-imessage.md
DOCS,4,prose,autonomous-ai-agents-claude-code.md,website/docs/user-guide/skills/bundled/autonomous-ai-agents/autonomous-ai-agents-claude-code.md
DOCS,4,prose,autonomous-ai-agents-codex.md,website/docs/user-guide/skills/bundled/autonomous-ai-agents/autonomous-ai-agents-codex.md
DOCS,4,prose,autonomous-ai-agents-computer-use.md,website/docs/user-guide/skills/bundled/autonomous-ai-agents/autonomous-ai-agents-computer-use.md
DOCS,4,prose,autonomous-ai-agents-hermes-agent.md,website/docs/user-guide/skills/bundled/autonomous-ai-agents/autonomous-ai-agents-hermes-agent.md
DOCS,4,prose,autonomous-ai-agents-merge-reconciler.md,website/docs/user-guide/skills/bundled/autonomous-ai-agents/autonomous-ai-agents-merge-reconciler.md
DOCS,4,prose,autonomous-ai-agents-opencode.md,website/docs/user-guide/skills/bundled/autonomous-ai-agents/autonomous-ai-agents-opencode.md
DOCS,4,prose,creative-architecture-diagram.md,website/docs/user-guide/skills/bundled/creative/creative-architecture-diagram.md
DOCS,4,prose,creative-ascii-art.md,website/docs/user-guide/skills/bundled/creative/creative-ascii-art.md
DOCS,4,prose,creative-ascii-video.md,website/docs/user-guide/skills/bundled/creative/creative-ascii-video.md
DOCS,4,prose,creative-baoyu-infographic.md,website/docs/user-guide/skills/bundled/creative/creative-baoyu-infographic.md
DOCS,4,prose,creative-claude-design.md,website/docs/user-guide/skills/bundled/creative/creative-claude-design.md
DOCS,4,prose,creative-comfyui.md,website/docs/user-guide/skills/bundled/creative/creative-comfyui.md
DOCS,4,prose,creative-design-md.md,website/docs/user-guide/skills/bundled/creative/creative-design-md.md
DOCS,4,prose,creative-excalidraw.md,website/docs/user-guide/skills/bundled/creative/creative-excalidraw.md
DOCS,4,prose,creative-humanizer.md,website/docs/user-guide/skills/bundled/creative/creative-humanizer.md
DOCS,4,prose,creative-manim-video.md,website/docs/user-guide/skills/bundled/creative/creative-manim-video.md
DOCS,4,prose,creative-p5js.md,website/docs/user-guide/skills/bundled/creative/creative-p5js.md
DOCS,4,prose,creative-popular-web-designs.md,website/docs/user-guide/skills/bundled/creative/creative-popular-web-designs.md
DOCS,4,prose,creative-pretext.md,website/docs/user-guide/skills/bundled/creative/creative-pretext.md
DOCS,4,prose,creative-sketch.md,website/docs/user-guide/skills/bundled/creative/creative-sketch.md
DOCS,4,prose,creative-songwriting-and-ai-music.md,website/docs/user-guide/skills/bundled/creative/creative-songwriting-and-ai-music.md
DOCS,4,prose,creative-touchdesigner-mcp.md,website/docs/user-guide/skills/bundled/creative/creative-touchdesigner-mcp.md
DOCS,4,prose,devops-sdlc-review.md,website/docs/user-guide/skills/bundled/devops/devops-sdlc-review.md
DOCS,4,prose,email-email-inbox-triage.md,website/docs/user-guide/skills/bundled/email/email-email-inbox-triage.md
DOCS,4,prose,email-himalaya.md,website/docs/user-guide/skills/bundled/email/email-himalaya.md
DOCS,4,prose,github-codebase-inspection.md,website/docs/user-guide/skills/bundled/github/github-codebase-inspection.md
DOCS,4,prose,github-github-auth.md,website/docs/user-guide/skills/bundled/github/github-github-auth.md
DOCS,4,prose,github-github-code-review.md,website/docs/user-guide/skills/bundled/github/github-github-code-review.md
DOCS,4,prose,github-github-issue-to-pr.md,website/docs/user-guide/skills/bundled/github/github-github-issue-to-pr.md
DOCS,4,prose,github-github-issues.md,website/docs/user-guide/skills/bundled/github/github-github-issues.md
DOCS,4,prose,github-github-pr-workflow.md,website/docs/user-guide/skills/bundled/github/github-github-pr-workflow.md
DOCS,4,prose,github-github-repo-management.md,website/docs/user-guide/skills/bundled/github/github-github-repo-management.md
DOCS,4,prose,media-gif-search.md,website/docs/user-guide/skills/bundled/media/media-gif-search.md
DOCS,4,prose,media-songsee.md,website/docs/user-guide/skills/bundled/media/media-songsee.md
DOCS,4,prose,media-youtube-content.md,website/docs/user-guide/skills/bundled/media/media-youtube-content.md
DOCS,4,prose,mlops-evaluation-evaluating-llms-harness.md,website/docs/user-guide/skills/bundled/mlops/mlops-evaluation-evaluating-llms-harness.md
DOCS,4,prose,mlops-evaluation-weights-and-biases.md,website/docs/user-guide/skills/bundled/mlops/mlops-evaluation-weights-and-biases.md
DOCS,4,prose,mlops-huggingface-hub.md,website/docs/user-guide/skills/bundled/mlops/mlops-huggingface-hub.md
DOCS,4,prose,mlops-inference-llama-cpp.md,website/docs/user-guide/skills/bundled/mlops/mlops-inference-llama-cpp.md
DOCS,4,prose,mlops-inference-serving-llms-vllm.md,website/docs/user-guide/skills/bundled/mlops/mlops-inference-serving-llms-vllm.md
DOCS,4,prose,note-taking-obsidian.md,website/docs/user-guide/skills/bundled/note-taking/note-taking-obsidian.md
DOCS,4,prose,productivity-airtable.md,website/docs/user-guide/skills/bundled/productivity/productivity-airtable.md
DOCS,4,prose,productivity-box.md,website/docs/user-guide/skills/bundled/productivity/productivity-box.md
DOCS,4,prose,productivity-document-to-action-items.md,website/docs/user-guide/skills/bundled/productivity/productivity-document-to-action-items.md
DOCS,4,prose,productivity-docx.md,website/docs/user-guide/skills/bundled/productivity/productivity-docx.md
DOCS,4,prose,productivity-google-workspace.md,website/docs/user-guide/skills/bundled/productivity/productivity-google-workspace.md
DOCS,4,prose,productivity-maps.md,website/docs/user-guide/skills/bundled/productivity/productivity-maps.md
DOCS,4,prose,productivity-meeting-action-items.md,website/docs/user-guide/skills/bundled/productivity/productivity-meeting-action-items.md
DOCS,4,prose,productivity-nano-pdf.md,website/docs/user-guide/skills/bundled/productivity/productivity-nano-pdf.md
DOCS,4,prose,productivity-notion.md,website/docs/user-guide/skills/bundled/productivity/productivity-notion.md
DOCS,4,prose,productivity-ocr-and-documents.md,website/docs/user-guide/skills/bundled/productivity/productivity-ocr-and-documents.md
DOCS,4,prose,productivity-pdf.md,website/docs/user-guide/skills/bundled/productivity/productivity-pdf.md
DOCS,4,prose,productivity-powerpoint.md,website/docs/user-guide/skills/bundled/productivity/productivity-powerpoint.md
DOCS,4,prose,productivity-product-price-monitor.md,website/docs/user-guide/skills/bundled/productivity/productivity-product-price-monitor.md
DOCS,4,prose,productivity-session-librarian.md,website/docs/user-guide/skills/bundled/productivity/productivity-session-librarian.md
DOCS,4,prose,productivity-teams-meeting-pipeline.md,website/docs/user-guide/skills/bundled/productivity/productivity-teams-meeting-pipeline.md
DOCS,4,prose,productivity-weekly-review-planning.md,website/docs/user-guide/skills/bundled/productivity/productivity-weekly-review-planning.md
DOCS,4,prose,productivity-xlsx.md,website/docs/user-guide/skills/bundled/productivity/productivity-xlsx.md
DOCS,4,prose,research-arxiv.md,website/docs/user-guide/skills/bundled/research/research-arxiv.md
DOCS,4,prose,research-blocked-page-recovery.md,website/docs/user-guide/skills/bundled/research/research-blocked-page-recovery.md
DOCS,4,prose,research-blogwatcher.md,website/docs/user-guide/skills/bundled/research/research-blogwatcher.md
DOCS,4,prose,research-competitor-news-monitor.md,website/docs/user-guide/skills/bundled/research/research-competitor-news-monitor.md
DOCS,4,prose,research-grounded-citations.md,website/docs/user-guide/skills/bundled/research/research-grounded-citations.md
DOCS,4,prose,research-llm-wiki.md,website/docs/user-guide/skills/bundled/research/research-llm-wiki.md
DOCS,4,prose,research-research-paper-writing.md,website/docs/user-guide/skills/bundled/research/research-research-paper-writing.md
DOCS,4,prose,smart-home-openhue.md,website/docs/user-guide/skills/bundled/smart-home/smart-home-openhue.md
DOCS,4,prose,social-media-xurl.md,website/docs/user-guide/skills/bundled/social-media/social-media-xurl.md
DOCS,4,prose,software-development-codebase-inspection.md,website/docs/user-guide/skills/bundled/software-development/software-development-codebase-inspection.md
DOCS,4,prose,software-development-dogfood.md,website/docs/user-guide/skills/bundled/software-development/software-development-dogfood.md
DOCS,4,prose,software-development-github.md,website/docs/user-guide/skills/bundled/software-development/software-development-github.md
DOCS,4,prose,software-development-hermes-agent-skill-authoring.md,website/docs/user-guide/skills/bundled/software-development/software-development-hermes-agent-skill-authoring.md
DOCS,4,prose,software-development-inspecting-hermes-desktop-dom.md,website/docs/user-guide/skills/bundled/software-development/software-development-inspecting-hermes-desktop-dom.md
DOCS,4,prose,software-development-node-inspect-debugger.md,website/docs/user-guide/skills/bundled/software-development/software-development-node-inspect-debugger.md
DOCS,4,prose,software-development-python-debugpy.md,website/docs/user-guide/skills/bundled/software-development/software-development-python-debugpy.md
DOCS,4,prose,software-development-requesting-code-review.md,website/docs/user-guide/skills/bundled/software-development/software-development-requesting-code-review.md
DOCS,4,prose,software-development-simplify-code.md,website/docs/user-guide/skills/bundled/software-development/software-development-simplify-code.md
DOCS,4,prose,software-development-spike.md,website/docs/user-guide/skills/bundled/software-development/software-development-spike.md
DOCS,4,prose,software-development-systematic-debugging.md,website/docs/user-guide/skills/bundled/software-development/software-development-systematic-debugging.md
DOCS,4,prose,software-development-test-driven-development.md,website/docs/user-guide/skills/bundled/software-development/software-development-test-driven-development.md
DOCS,4,prose,web-blocked-page-recovery.md,website/docs/user-guide/skills/bundled/web/web-blocked-page-recovery.md
DOCS,4,prose,google-workspace.md,website/docs/user-guide/skills/google-workspace.md
DOCS,4,prose,autonomous-ai-agents-antigravity-cli.md,website/docs/user-guide/skills/optional/autonomous-ai-agents/autonomous-ai-agents-antigravity-cli.md
DOCS,4,prose,autonomous-ai-agents-blackbox.md,website/docs/user-guide/skills/optional/autonomous-ai-agents/autonomous-ai-agents-blackbox.md
DOCS,4,prose,autonomous-ai-agents-grok.md,website/docs/user-guide/skills/optional/autonomous-ai-agents/autonomous-ai-agents-grok.md
DOCS,4,prose,autonomous-ai-agents-honcho.md,website/docs/user-guide/skills/optional/autonomous-ai-agents/autonomous-ai-agents-honcho.md
DOCS,4,prose,autonomous-ai-agents-openhands.md,website/docs/user-guide/skills/optional/autonomous-ai-agents/autonomous-ai-agents-openhands.md
DOCS,4,prose,blockchain-evm.md,website/docs/user-guide/skills/optional/blockchain/blockchain-evm.md
DOCS,4,prose,blockchain-hyperliquid.md,website/docs/user-guide/skills/optional/blockchain/blockchain-hyperliquid.md
DOCS,4,prose,blockchain-solana.md,website/docs/user-guide/skills/optional/blockchain/blockchain-solana.md
DOCS,4,prose,communication-one-three-one-rule.md,website/docs/user-guide/skills/optional/communication/communication-one-three-one-rule.md
DOCS,4,prose,creative-ascii-art.md,website/docs/user-guide/skills/optional/creative/creative-ascii-art.md
DOCS,4,prose,creative-audiocraft-audio-generation.md,website/docs/user-guide/skills/optional/creative/creative-audiocraft-audio-generation.md
DOCS,4,prose,creative-baoyu-article-illustrator.md,website/docs/user-guide/skills/optional/creative/creative-baoyu-article-illustrator.md
DOCS,4,prose,creative-baoyu-comic.md,website/docs/user-guide/skills/optional/creative/creative-baoyu-comic.md
DOCS,4,prose,creative-comfyui.md,website/docs/user-guide/skills/optional/creative/creative-comfyui.md
DOCS,4,prose,creative-concept-diagrams.md,website/docs/user-guide/skills/optional/creative/creative-concept-diagrams.md
DOCS,4,prose,creative-creative-ideation.md,website/docs/user-guide/skills/optional/creative/creative-creative-ideation.md
DOCS,4,prose,creative-draw-your-font.md,website/docs/user-guide/skills/optional/creative/creative-draw-your-font.md
DOCS,4,prose,creative-excalidraw.md,website/docs/user-guide/skills/optional/creative/creative-excalidraw.md
DOCS,4,prose,creative-heartmula.md,website/docs/user-guide/skills/optional/creative/creative-heartmula.md
DOCS,4,prose,creative-hyperframes.md,website/docs/user-guide/skills/optional/creative/creative-hyperframes.md
DOCS,4,prose,creative-impeccable.md,website/docs/user-guide/skills/optional/creative/creative-impeccable.md
DOCS,4,prose,creative-kanban-video-orchestrator.md,website/docs/user-guide/skills/optional/creative/creative-kanban-video-orchestrator.md
DOCS,4,prose,creative-meme-generation.md,website/docs/user-guide/skills/optional/creative/creative-meme-generation.md
DOCS,4,prose,creative-pixel-art.md,website/docs/user-guide/skills/optional/creative/creative-pixel-art.md
DOCS,4,prose,creative-pretext.md,website/docs/user-guide/skills/optional/creative/creative-pretext.md
DOCS,4,prose,creative-simple-english.md,website/docs/user-guide/skills/optional/creative/creative-simple-english.md
DOCS,4,prose,creative-sketch.md,website/docs/user-guide/skills/optional/creative/creative-sketch.md
DOCS,4,prose,creative-social-media-content-calendar.md,website/docs/user-guide/skills/optional/creative/creative-social-media-content-calendar.md
DOCS,4,prose,creative-tldraw-offline.md,website/docs/user-guide/skills/optional/creative/creative-tldraw-offline.md
DOCS,4,prose,creative-touchdesigner-mcp.md,website/docs/user-guide/skills/optional/creative/creative-touchdesigner-mcp.md
DOCS,4,prose,creative-unreal-mcp.md,website/docs/user-guide/skills/optional/creative/creative-unreal-mcp.md
DOCS,4,prose,data-science-jupyter-notebook.md,website/docs/user-guide/skills/optional/data-science/data-science-jupyter-notebook.md
DOCS,4,prose,devops-actual-setup.md,website/docs/user-guide/skills/optional/devops/devops-actual-setup.md
DOCS,4,prose,devops-docker-management.md,website/docs/user-guide/skills/optional/devops/devops-docker-management.md
DOCS,4,prose,devops-hermes-s6-container-supervision.md,website/docs/user-guide/skills/optional/devops/devops-hermes-s6-container-supervision.md
DOCS,4,prose,devops-inference-sh-cli.md,website/docs/user-guide/skills/optional/devops/devops-inference-sh-cli.md
DOCS,4,prose,devops-pinggy-tunnel.md,website/docs/user-guide/skills/optional/devops/devops-pinggy-tunnel.md
DOCS,4,prose,devops-setup-wizard-generator.md,website/docs/user-guide/skills/optional/devops/devops-setup-wizard-generator.md
DOCS,4,prose,devops-watchers.md,website/docs/user-guide/skills/optional/devops/devops-watchers.md
DOCS,4,prose,dogfood-adversarial-ux-test.md,website/docs/user-guide/skills/optional/dogfood/dogfood-adversarial-ux-test.md
DOCS,4,prose,email-agentmail.md,website/docs/user-guide/skills/optional/email/email-agentmail.md
DOCS,4,prose,finance-3-statement-model.md,website/docs/user-guide/skills/optional/finance/finance-3-statement-model.md
DOCS,4,prose,finance-comps-analysis.md,website/docs/user-guide/skills/optional/finance/finance-comps-analysis.md
DOCS,4,prose,finance-dcf-model.md,website/docs/user-guide/skills/optional/finance/finance-dcf-model.md
DOCS,4,prose,finance-excel-author.md,website/docs/user-guide/skills/optional/finance/finance-excel-author.md
DOCS,4,prose,finance-lbo-model.md,website/docs/user-guide/skills/optional/finance/finance-lbo-model.md
DOCS,4,prose,finance-merger-model.md,website/docs/user-guide/skills/optional/finance/finance-merger-model.md
DOCS,4,prose,finance-polymarket.md,website/docs/user-guide/skills/optional/finance/finance-polymarket.md
DOCS,4,prose,finance-pptx-author.md,website/docs/user-guide/skills/optional/finance/finance-pptx-author.md
DOCS,4,prose,finance-stocks.md,website/docs/user-guide/skills/optional/finance/finance-stocks.md
DOCS,4,prose,gaming-minecraft-modpack-server.md,website/docs/user-guide/skills/optional/gaming/gaming-minecraft-modpack-server.md
DOCS,4,prose,gaming-pokemon-player.md,website/docs/user-guide/skills/optional/gaming/gaming-pokemon-player.md
DOCS,4,prose,health-fitness-nutrition.md,website/docs/user-guide/skills/optional/health/health-fitness-nutrition.md
DOCS,4,prose,health-neuroskill-bci.md,website/docs/user-guide/skills/optional/health/health-neuroskill-bci.md
DOCS,4,prose,mcp-fastmcp.md,website/docs/user-guide/skills/optional/mcp/mcp-fastmcp.md
DOCS,4,prose,mcp-mcp-oauth-remote-gateway.md,website/docs/user-guide/skills/optional/mcp/mcp-mcp-oauth-remote-gateway.md
DOCS,4,prose,mcp-mcporter.md,website/docs/user-guide/skills/optional/mcp/mcp-mcporter.md
DOCS,4,prose,migration-openclaw-migration.md,website/docs/user-guide/skills/optional/migration/migration-openclaw-migration.md
DOCS,4,prose,mlops-accelerate.md,website/docs/user-guide/skills/optional/mlops/mlops-accelerate.md
DOCS,4,prose,mlops-chroma.md,website/docs/user-guide/skills/optional/mlops/mlops-chroma.md
DOCS,4,prose,mlops-clip.md,website/docs/user-guide/skills/optional/mlops/mlops-clip.md
DOCS,4,prose,mlops-evaluation-evaluating-llms-harness.md,website/docs/user-guide/skills/optional/mlops/mlops-evaluation-evaluating-llms-harness.md
DOCS,4,prose,mlops-evaluation-weights-and-biases.md,website/docs/user-guide/skills/optional/mlops/mlops-evaluation-weights-and-biases.md
DOCS,4,prose,mlops-faiss.md,website/docs/user-guide/skills/optional/mlops/mlops-faiss.md
DOCS,4,prose,mlops-flash-attention.md,website/docs/user-guide/skills/optional/mlops/mlops-flash-attention.md
DOCS,4,prose,mlops-guidance.md,website/docs/user-guide/skills/optional/mlops/mlops-guidance.md
DOCS,4,prose,mlops-huggingface-tokenizers.md,website/docs/user-guide/skills/optional/mlops/mlops-huggingface-tokenizers.md
DOCS,4,prose,mlops-inference-llama-cpp.md,website/docs/user-guide/skills/optional/mlops/mlops-inference-llama-cpp.md
DOCS,4,prose,mlops-inference-outlines.md,website/docs/user-guide/skills/optional/mlops/mlops-inference-outlines.md
